Study Accession,Sample Accession or Sample ID,gmhi_value,isHealthy
PRJEB11532,SAMEA3664616,2.073959371537783,True
PRJEB11532,SAMEA3646725,2.0746241538570236,True
PRJNA48479,SAMN00045843,2.0755641028954783,True
PRJEB11532,SAMEA3665263,2.0761983700661597,True
N4,SRR5275403,2.0780224295993697,False
PRJNA319574,SAMN06110172,2.0782598748610406,True
PRJEB11532,SAMEA3665096,2.078771745256706,True
PRJNA268964,SAMN03283260,2.0827838313658105,True
PRJNA319574,SAMN06110342,2.083543412160391,True
PRJNA319574,SAMN06110007,2.083569579001629,True
PRJEB11532,SAMEA3664614,2.08667106435752,True
PRJEB11532,SAMEA3664532,2.0902694975892273,True
PRJNA319574,SAMN06110230,2.096696188458793,True
PRJEB11532,SAMEA3664845,2.0968152604326473,True
PRJEB11532,SAMEA3664815,2.098289207336195,True
PRJEB11532,SAMEA3664911,2.0992950179622407,True
PRJNA319574,SAMN06110050,2.100296315179684,True
PRJNA328899,SAMN05414952,2.1042095243303085,True
PRJEB8094,SAMEA3182060,2.1047670878367337,True
PRJNA319574,SAMN06110445,2.104879717465293,True
PRJEB11532,SAMEA3664797,2.108532295350949,True
PRJNA319574,SAMN06110425,2.1088926030022677,True
PRJNA319574,SAMN06110196,2.109166983295617,True
PRJNA48479,SAMN00087096,2.1113831907542173,True
PRJNA48479,SAMN00032571,2.1117822005607763,True
PRJEB11532,SAMEA3664888,2.1120637267738194,True
PRJEB11532,SAMEA3664552,2.1132651716298865,True
N5,SRR5279249,2.114000163273168,False
PRJEB11532,SAMEA3664686,2.1143360750770746,True
PRJNA278393,SAMN03418258,2.114554621597202,True
PRJNA373879,SAMN07534201,2.1147817418897112,True
PRJNA328899,SAMN05414894,2.1167067673248696,True
PRJEB11532,SAMEA3664623,2.116836377164923,True
PRJEB11532,SAMEA3665244,2.1175238972654284,True
PRJEB11532,SAMEA3665162,2.119761804060438,True
PRJEB6997,SAMEA2737800,2.1198358286021635,True
PRJNA319574,SAMN06110108,2.12043429485777,True
PRJEB11532,SAMEA3664588,2.121334588514125,True
PRJNA48479,SAMN00038207,2.1235541572685634,True
PRJEB11532,SAMEA3665195,2.1246169660176104,True
PRJEB11532,SAMEA3664593,2.12466416207223,True
PRJEB11532,SAMEA3665202,2.125709823498796,True
PRJEB12123,SAMEA3708597,2.126771322647216,True
PRJNA328899,SAMN05414974,2.1272245470441478,True
PRJEB12123,SAMEA3708480,2.13127332617142,False
PRJNA48479,SAMN00034187,2.1322855602080995,True
PRJNA319574,SAMN06110426,2.133595226998233,True
PRJEB4336,SAMEA2152373,2.1347583657116282,True
PRJEB11532,SAMEA3664692,2.135399762492518,True
PRJEB6456,SAMEA2580236,2.1397499475771284,True
PRJEB11532,SAMEA3665192,2.1410828500409913,True
PRJEB1220,SAMEA1972229,2.1425731601478026,True
PRJNA328899,SAMN05414935,2.1448387988283257,True
PRJEB11532,SAMEA3665074,2.145757380602641,True
PRJEB11532,SAMEA3665130,2.146233268882439,True
PRJEB11532,SAMEA3665252,2.1466291484506637,True
PRJNA319574,SAMN06110357,2.1470574704808425,True
PRJEB11532,SAMEA3664727,2.1480666608397425,True
PRJNA319574,SAMN06110188,2.1484772223796753,True
PRJNA268964,SAMN03283241,2.1500906383321916,False
PRJEB11532,SAMEA3664955,2.1503544612316494,True
PRJNA319574,SAMN06110039,2.1503894766046723,True
PRJNA48479,SAMN00069905,2.152062045493165,True
PRJEB11532,SAMEA3664625,2.1525878935302036,True
PRJEB11532,SAMEA3665082,2.1532097887303396,True
PRJEB1786,SAMEA1906424,2.1602658740123926,False
PRJEB4336,SAMEA2152938,2.161540044974699,False
PRJEB11532,SAMEA3664571,2.165532775663331,True
PRJDB3601,SAMD00036393,2.166898587964954,True
PRJNA328899,SAMN05414953,2.168150502350096,True
PRJEB11532,SAMEA3665180,2.168350300840285,True
PRJEB11532,SAMEA3646691,2.1686938337048765,True
PRJNA319574,SAMN06110163,2.1689305747506378,True
PRJNA48479,SAMN00146983,2.169350418927928,True
PRJEB11532,SAMEA3646707,2.169474569446401,True
PRJEB11532,SAMEA3665249,2.171457314575299,True
PRJNA319574,SAMN06110166,2.171793407034384,True
PRJEB11532,SAMEA3664849,2.172730488221418,True
PRJEB11532,SAMEA3665060,2.1783546468624007,True
PRJNA48479,SAMN00036587,2.178489131178033,True
PRJEB12947,SAMEA3888896,2.179381799266913,False
PRJEB11532,SAMEA3646750,2.180484429651996,True
PRJEB11532,SAMEA3665278,2.1812262271475746,True
PRJNA48479,SAMN00045350,2.181669381729838,True
N1,SAMN07449002,2.182375854529081,True
PRJNA305507,SAMN04329770,2.1828668064698804,True
PRJNA48479,SAMN00072036,2.183789877142395,True
PRJNA373879,SAMN07534977,2.1840162708176223,True
PRJEB11532,SAMEA3665004,2.184304477325743,True
PRJNA48479,SAMN00039039,2.187271106427985,True
PRJNA319574,SAMN06110209,2.1884199933806454,True
PRJNA319574,SAMN06110085,2.1915454626028747,True
PRJNA319574,SAMN06110353,2.1923731101514763,True
PRJNA319574,SAMN06110464,2.1933431352361312,True
PRJEB6997,SAMEA2737789,2.197401286786077,True
PRJEB6456,SAMEA2579946,2.198491549433563,True
PRJEB11532,SAMEA3646680,2.1999065079059066,True
PRJEB11532,SAMEA3664708,2.199928553478396,True
PRJNA319574,SAMN06110428,2.200848985545532,True
PRJNA328899,SAMN05414976,2.203045373891872,True
PRJEB6070,SAMEA2466919,2.2035790461156664,False
PRJEB12123,SAMEA3708627,2.20507589023841,True
PRJNA328899,SAMN05414956,2.206750686603223,True
PRJEB11532,SAMEA3664628,2.209133372878746,True
PRJEB11532,SAMEA3646676,2.2104918488153498,True
PRJEB1220,SAMEA2042362,2.2105065003741444,True
PRJEB1786,SAMEA1906495,2.2112305645040213,False
PRJEB1220,SAMEA2042990,2.2115163044022403,False
PRJEB11532,SAMEA3665140,2.2119338275829454,True
PRJEB11532,SAMEA3665224,2.2130045554784017,True
PRJEB11532,SAMEA3665083,2.2130968481217237,True
PRJEB11532,SAMEA3646709,2.213972685647755,True
PRJNA319574,SAMN06110354,2.2142001094518036,True
PRJNA319574,SAMN06110259,2.2150030839033903,True
PRJEB11532,SAMEA3646693,2.2186136402664185,True
PRJNA319574,SAMN06110043,2.2204563510934197,True
PRJEB11532,SAMEA3665079,2.220465700749268,True
PRJNA319574,SAMN06110339,2.2209671487798746,True
PRJEB11532,SAMEA3664604,2.2263379780283414,True
PRJNA319574,SAMN06110442,2.2263592969635284,True
PRJEB6070,SAMEA2467045,2.2268699016156512,False
PRJEB11532,SAMEA3646681,2.2277968324671025,True
PRJEB11532,SAMEA3665184,2.2295646615764286,True
PRJEB11532,SAMEA3665075,2.2298058312544873,True
PRJEB11532,SAMEA3665099,2.2330055448857875,True
PRJEB11532,SAMEA3665159,2.234134959632361,True
PRJEB11532,SAMEA3664880,2.2353334796087565,True
N1,SAMN07449043,2.236093515978686,True
PRJNA319574,SAMN06110179,2.236427331000509,True
PRJEB11532,SAMEA3664548,2.2386759877000206,True
PRJEB11532,SAMEA3664756,2.2402028161325123,True
PRJEB11532,SAMEA3665023,2.2402953470498574,True
PRJNA319574,SAMN06110078,2.2405997610316644,True
PRJEB11532,SAMEA3664912,2.2435747597074176,True
PRJEB11532,SAMEA3664883,2.2444171427440156,True
PRJNA385949,SAMN07199982,2.2446728093081596,True
PRJEB6456,SAMEA2580110,2.2449790802469054,True
PRJEB6456,SAMEA2580106,2.2465150166114123,True
PRJEB11532,SAMEA3664558,2.251792198497933,True
PRJEB6456,SAMEA2580276,2.252791160884179,True
PRJEB11532,SAMEA3664693,2.25477461867727,True
PRJEB11532,SAMEA3646716,2.2561540860331095,True
PRJNA319574,SAMN06110063,2.256879996299488,True
PRJNA319574,SAMN06110302,2.2616972872515406,True
PRJEB12449,SAMEA3879561,2.2634909106528576,True
PRJEB6337,SAMEA2581938,2.264370283670315,True
PRJNA319574,SAMN06110137,2.26713675042338,True
PRJEB21528,SAMEA104142160,2.2683489913607437,False
PRJNA319574,SAMN06110273,2.2700928254170463,True
PRJEB11532,SAMEA3664972,2.272912296031244,True
PRJNA48479,SAMN00065748,2.274939667316152,True
PRJEB11532,SAMEA3664613,2.275635806258818,True
PRJEB4336,SAMEA2155902,2.2767387762219564,True
PRJEB11532,SAMEA3664919,2.277896788156896,True
PRJEB11532,SAMEA3665275,2.281051294952714,True
PRJNA319574,SAMN06110077,2.2814988220546333,True
PRJNA319574,SAMN06110246,2.282596126278255,True
PRJEB11532,SAMEA3664705,2.282995132953563,True
PRJEB11532,SAMEA3664844,2.2854401810670524,True
PRJEB12123,SAMEA3708588,2.2892972050425855,True
PRJEB1786,SAMEA1906428,2.2916069225338016,False
PRJEB11532,SAMEA3664804,2.292790450929962,True
PRJNA422434,SAMN00715187,2.2932551167731234,False
PRJEB11532,SAMEA3665115,2.2937838449766157,True
PRJEB11532,SAMEA3664531,2.295886565781831,True
PRJEB11532,SAMEA3664762,2.2983593438481584,True
PRJNA319574,SAMN06110235,2.2984502173523174,True
PRJNA319574,SAMN06110404,2.3010726361885134,True
PRJEB11532,SAMEA3664997,2.302419609793846,True
PRJEB11532,SAMEA3664722,2.303776582661563,True
PRJEB11532,SAMEA3664937,2.3038549473622023,True
PRJEB11532,SAMEA3664954,2.3042159727028344,True
N1,SAMN07449048,2.3051576685379493,True
PRJNA319574,SAMN06110290,2.305529356900959,True
PRJEB11532,SAMEA3664757,2.307674769408773,True
N4,SRR5275445,2.3087862570302167,False
PRJNA319574,SAMN06110125,2.312768172445377,True
PRJEB12123,SAMEA3708611,2.313696096092204,True
PRJNA319574,SAMN06110430,2.3139807367328333,True
PRJNA48479,SAMN00069411,2.3160023230300237,True
PRJNA319574,SAMN06110012,2.316156070275928,True
PRJNA319574,SAMN06110335,2.318570102136504,True
PRJNA48479,SAMN00034316,2.3202682106642487,True
PRJNA48479,SAMN00032966,2.3287671172072266,True
PRJEB11532,SAMEA3646748,2.3313416282304034,True
PRJEB1220,SAMEA2042606,2.332224757601718,False
PRJNA319574,SAMN06110303,2.334013668105164,True
PRJNA319574,SAMN06110030,2.335526814359348,True
PRJEB11532,SAMEA3665132,2.3356376128611007,True
PRJNA48479,SAMN00037971,2.335852870024777,True
PRJNA305507,SAMN04329826,2.335857452562013,True
PRJNA319574,SAMN06110099,2.336421785599834,True
PRJEB11532,SAMEA3646729,2.3379854492362937,True
PRJEB11532,SAMEA3664587,2.3385351776175134,True
PRJEB11532,SAMEA3664676,2.339147654490714,True
PRJEB11532,SAMEA3665085,2.3422043647719417,True
PRJEB11532,SAMEA3664931,2.3446362699978542,True
PRJNA373879,SAMN07534870,2.346668519734926,True
PRJNA319574,SAMN06110385,2.3502784341849825,True
PRJNA328899,SAMN05414903,2.351053566393714,True
PRJEB11532,SAMEA3646696,2.357002138496379,True
PRJEB11532,SAMEA3664732,2.3578278791287155,True
PRJEB11532,SAMEA3665280,2.3601097661028354,True
PRJEB12449,SAMEA3879576,2.3609642124621537,True
PRJEB11532,SAMEA3665272,2.363887215884271,True
PRJEB19090,SAMEA53400418,2.3655626937973877,True
PRJEB6456,SAMEA2579954,2.3660407149728004,True
PRJNA328899,SAMN05414897,2.3669754272686383,True
PRJEB11532,SAMEA3665282,2.367031964876833,True
N4,SRR5275428,2.367408984844886,False
PRJEB1220,SAMEA2042730,2.3708939867728085,False
PRJEB11532,SAMEA3664682,2.3712861455836083,True
PRJNA319574,SAMN06110359,2.3717131568676035,True
PRJNA319574,SAMN06110332,2.3737670502144255,True
PRJEB11532,SAMEA3665059,2.3747683878985386,True
PRJEB11532,SAMEA3665040,2.3757552984875265,True
PRJEB11532,SAMEA3664729,2.3761390653342924,True
PRJEB11532,SAMEA3664627,2.3778903167660324,True
PRJEB11532,SAMEA3665084,2.3808616842309474,True
PRJEB6997,SAMEA2737832,2.381534928376587,True
PRJNA422434,SAMN00715168,2.3822120893231378,True
H1,SAMEA103958141,2.3849061198846147,True
PRJNA328899,SAMN05414908,2.3871971111007517,True
PRJEB11532,SAMEA3665118,2.3872638362103227,True
PRJEB11532,SAMEA3664755,2.387392440386036,True
PRJEB11532,SAMEA3664504,2.3882258823604894,True
PRJEB6070,SAMEA2467031,2.388366783338103,True
PRJEB11532,SAMEA3664821,2.389464683603804,True
PRJEB11532,SAMEA3646697,2.390608447376128,True
PRJNA319574,SAMN06110449,2.391167294423428,True
PRJNA48479,SAMN00067023,2.392276517273389,True
PRJEB11532,SAMEA3664608,2.397117455381299,True
PRJEB1220,SAMEA2042653,2.399053134341153,False
PRJEB11532,SAMEA3664984,2.3991071570637077,True
PRJEB11532,SAMEA3664828,2.4011494266397944,True
PRJEB6456,SAMEA2580052,2.402237767735301,True
PRJEB11532,SAMEA3664989,2.4048824404092,True
PRJNA319574,SAMN06110312,2.4054051698296512,True
PRJEB11532,SAMEA3646700,2.4055146105487775,True
PRJEB11532,SAMEA3665017,2.405991631924407,True
PRJNA319574,SAMN06110272,2.410690699776107,True
PRJEB11532,SAMEA3664521,2.4154888625072783,True
PRJNA373879,SAMN07534978,2.4176049440075276,True
PRJNA319574,SAMN06110006,2.4177352184736898,True
PRJNA319574,SAMN06110105,2.420723897491578,True
PRJEB11532,SAMEA3664773,2.4239326231710607,True
PRJEB11532,SAMEA3665056,2.4252576251319176,True
PRJEB11532,SAMEA3664589,2.4272139414532763,True
PRJNA305507,SAMN04329831,2.427262492656512,True
PRJEB11532,SAMEA3664970,2.4285220193212655,True
PRJEB11532,SAMEA3646749,2.4299668014408824,True
PRJNA319574,SAMN06110224,2.430814551770512,True
PRJEB11532,SAMEA3665002,2.431170059391859,True
PRJEB11532,SAMEA3664794,2.4335347308540305,True
PRJEB11532,SAMEA3664706,2.4335624497549184,True
PRJEB4336,SAMEA2158190,2.4337157118266792,False
PRJEB11532,SAMEA3664704,2.4349091686509055,True
PRJEB11532,SAMEA3664646,2.437551002890461,True
PRJEB11532,SAMEA3664793,2.43856948095404,True
PRJEB11532,SAMEA3664822,2.4404127302970493,True
PRJEB11532,SAMEA3664513,2.4409260596723947,True
PRJEB11532,SAMEA3665036,2.4472767864483127,True
PRJNA328899,SAMN05414959,2.4480820866841673,True
PRJEB11532,SAMEA3664914,2.44858745209959,True
PRJNA319574,SAMN06110024,2.448753630092822,True
PRJEB11532,SAMEA3665054,2.4531516405657796,True
PRJEB11532,SAMEA3664620,2.457388954811922,True
PRJNA319574,SAMN06110206,2.461415481855741,True
PRJEB11532,SAMEA3664572,2.4649838827888044,True
PRJNA319574,SAMN06110192,2.4668486478180425,True
PRJEB12123,SAMEA3708624,2.4693378086308404,True
PRJEB11532,SAMEA3664799,2.472614952457444,True
PRJEB11532,SAMEA3664963,2.4728093368846937,True
PRJEB11532,SAMEA3665218,2.4757548011307735,True
PRJEB11532,SAMEA3664824,2.4773234712434946,True
PRJEB6456,SAMEA2580026,2.485386246536633,True
PRJNA319574,SAMN06110061,2.486528782113625,True
PRJEB11532,SAMEA3664680,2.4867318278967905,True
PRJNA48479,SAMN00065654,2.488653630503229,True
PRJNA319574,SAMN06110356,2.4901386599237543,True
PRJNA278393,SAMN03418257,2.490222383136895,True
PRJNA319574,SAMN06110219,2.490541780923435,True
PRJEB11532,SAMEA3665062,2.490594840378186,True
PRJNA319574,SAMN06110295,2.493109898269579,True
PRJEB12123,SAMEA3708589,2.495409506974572,True
PRJNA319574,SAMN06110138,2.4959828789975926,True
PRJEB11532,SAMEA3664812,2.502555177355799,True
N8,SAMEA4817909,2.503138987737782,True
PRJEB11532,SAMEA3665042,2.503350842482393,True
PRJEB11532,SAMEA3664665,2.503621616727681,True
PRJNA319574,SAMN06110409,2.5056068780456537,True
PRJNA319574,SAMN06110103,2.5070203391464694,True
PRJNA48479,SAMN00043166,2.507361385126394,True
PRJEB11532,SAMEA3664980,2.5083805149471083,True
PRJNA319574,SAMN06110360,2.5094882820939555,True
PRJNA319574,SAMN06110154,2.510186093328772,True
PRJEB11532,SAMEA3664511,2.510454972369885,True
PRJNA319574,SAMN06110437,2.511972537524717,True
PRJNA328899,SAMN05414926,2.5144132953494904,True
PRJEB11532,SAMEA3664805,2.521349004671847,True
PRJEB12123,SAMEA3708595,2.523949726016147,True
PRJEB6456,SAMEA2580244,2.524704625562728,True
PRJEB11532,SAMEA3646678,2.52626038265269,True
PRJEB11532,SAMEA3665246,2.5282623927033714,True
PRJNA328899,SAMN05414973,2.531472323204278,True
PRJNA319574,SAMN06110305,2.533837498522257,True
PRJEB11532,SAMEA3665286,2.5343486533580966,True
PRJNA319574,SAMN06110380,2.5344861924242603,True
PRJNA328899,SAMN05414938,2.535425561659196,True
PRJEB11532,SAMEA3646741,2.5370074845287713,True
PRJNA319574,SAMN06110372,2.5375925271274267,True
PRJEB11532,SAMEA3646752,2.5384918187370196,True
PRJEB11532,SAMEA3664852,2.5401475714395603,True
PRJNA48479,SAMN00037553,2.544960727741581,True
PRJEB11532,SAMEA3664574,2.5453668381051826,True
PRJEB11532,SAMEA3646679,2.547422148409454,True
PRJNA48479,SAMN00084837,2.5484945358072424,True
PRJNA319574,SAMN06110274,2.55054121099239,True
PRJNA278393,SAMN03418268,2.5513373560131947,True
PRJNA319574,SAMN06110412,2.551700243524724,True
PRJNA328899,SAMN05415000,2.5518182007891386,True
PRJEB1220,SAMEA2042567,2.5548277151346803,False
PRJNA319574,SAMN06110364,2.5560627487533707,True
PRJNA319574,SAMN06110093,2.5570061462646265,True
PRJEB11532,SAMEA3664737,2.558854977151509,True
PRJEB11532,SAMEA3646751,2.567492186941322,True
PRJEB11532,SAMEA3646764,2.570309905790262,True
PRJNA319574,SAMN06110250,2.572414333285376,True
PRJNA319574,SAMN06110269,2.572789860147107,True
PRJEB6456,SAMEA2580184,2.573550995969327,True
PRJNA319574,SAMN06110074,2.5793703262449807,True
PRJNA319574,SAMN06110374,2.582091649643418,True
PRJEB11532,SAMEA3664982,2.5857864064122578,True
PRJNA319574,SAMN06110220,2.5858324054029485,True
PRJEB11532,SAMEA3664716,2.5882958166308687,True
PRJNA48479,SAMN00034694,2.589511976209807,True
PRJNA278393,SAMN03418256,2.589617332626262,True
PRJNA319574,SAMN06110159,2.5910287436233896,True
PRJEB11532,SAMEA3664709,2.5910352242348904,True
PRJNA319574,SAMN06110443,2.6004452267031293,True
PRJEB11532,SAMEA3664952,2.6011595453183545,True
PRJEB11532,SAMEA3665125,2.6017888214122733,True
PRJNA319574,SAMN06110267,2.602497242932721,True
PRJNA305507,SAMN04329767,2.603378519184305,True
PRJNA319574,SAMN06110239,2.6036820710434703,True
PRJEB8094,SAMEA3182051,2.605570589320939,True
PRJEB6456,SAMEA2579974,2.608561515890772,True
PRJEB11532,SAMEA3664896,2.6091548828929363,True
PRJNA319574,SAMN06110191,2.6112647660366006,True
PRJNA319574,SAMN06110097,2.617442246061059,True
PRJEB11532,SAMEA3664798,2.619157358891645,True
PRJEB11532,SAMEA3664519,2.619585133959857,True
PRJEB1220,SAMEA1965112,2.6201702090293018,False
PRJNA319574,SAMN06110038,2.6202077411829756,True
PRJNA328899,SAMN05414898,2.6203560114360953,True
PRJEB11532,SAMEA3664674,2.6258065395479773,True
PRJEB6070,SAMEA2467021,2.6279222488434617,True
PRJNA48479,SAMN00065722,2.6280528584770395,True
PRJEB11532,SAMEA3646736,2.62958638503839,True
PRJEB6456,SAMEA2580101,2.6302031931019454,True
PRJEB11532,SAMEA3665151,2.631752632967513,True
PRJNA319574,SAMN06110244,2.632681374143492,True
PRJEB11532,SAMEA3664569,2.634322170655657,True
PRJEB11532,SAMEA3664826,2.6378233974749468,True
PRJNA328899,SAMN05414992,2.638000115896101,True
PRJEB7774,SAMEA3136714,2.639685846010295,False
PRJEB11532,SAMEA3664872,2.6419348224222436,True
PRJEB11532,SAMEA3665071,2.6464496307896153,True
PRJNA319574,SAMN06110124,2.653628778820535,True
PRJEB11532,SAMEA3664809,2.653992243173295,True
PRJEB11532,SAMEA3665034,2.6540667118110632,True
PRJEB8094,SAMEA3182050,2.6543459363015125,True
PRJEB6070,SAMEA2466912,2.6546236681906925,True
PRJNA328899,SAMN05414925,2.6548826714261105,True
PRJEB11532,SAMEA3664554,2.655767257548615,True
PRJNA319574,SAMN06110073,2.665438285658135,True
PRJNA328899,SAMN05414910,2.6657151218060835,True
PRJNA48479,SAMN00083581,2.666810231183604,True
PRJNA319574,SAMN06110079,2.66759996554985,True
PRJNA48479,SAMN00095165,2.6697981082000584,True
PRJEB11532,SAMEA3665213,2.671293980671074,True
PRJNA319574,SAMN06110027,2.672151500474578,True
PRJEB6456,SAMEA2580212,2.6722467609123055,True
PRJEB11532,SAMEA3664542,2.672463073379608,True
PRJEB6997,SAMEA2737874,2.675225321500811,True
PRJEB11532,SAMEA3665274,2.6771082642121784,True
PRJEB11532,SAMEA3664965,2.678148815490657,True
PRJEB11532,SAMEA3664834,2.679831187284431,True
PRJNA48479,SAMN00039874,2.6827066478631774,True
PRJEB11532,SAMEA3665170,2.6867435462625058,True
PRJNA319574,SAMN06110361,2.68716230246153,True
PRJEB11532,SAMEA3664910,2.689246110791257,True
PRJEB11532,SAMEA3664498,2.6917017660516493,True
PRJEB11532,SAMEA3664962,2.692755523728213,True
PRJEB11532,SAMEA3665046,2.6928154679212892,True
PRJNA48479,SAMN00145981,2.6936970317494997,True
PRJEB11532,SAMEA3664913,2.694767887757324,True
PRJNA328899,SAMN05414942,2.6965226792656725,True
PRJEB11532,SAMEA3665248,2.6975310561444017,True
PRJNA319574,SAMN06110129,2.7005615300870924,True
PRJNA319574,SAMN06110463,2.7037111255011665,True
PRJNA319574,SAMN06110076,2.7058374581870797,True
PRJNA319574,SAMN06110083,2.705861338722261,True
PRJEB11532,SAMEA3646673,2.7090604375893066,True
PRJNA328899,SAMN05414994,2.711757818099858,True
PRJEB11532,SAMEA3664808,2.7140432375610404,True
PRJNA48479,SAMN00045653,2.716374468391457,True
PRJEB11532,SAMEA3664869,2.7215950192378893,True
PRJNA373879,SAMN06317768,2.7243494656432383,True
PRJEB13870,SAMEA3951637,2.7249212973708143,True
PRJNA278393,SAMN03418267,2.7299010549123275,True
PRJEB11532,SAMEA3665109,2.730023542330685,True
PRJEB6070,SAMEA2466892,2.731813145711031,True
PRJEB11532,SAMEA3665091,2.736083861163324,True
PRJNA319574,SAMN06110424,2.740011908386614,True
PRJNA319574,SAMN06110143,2.7410737598764165,True
PRJNA48479,SAMN00038919,2.7421766486877597,True
PRJEB11532,SAMEA3664536,2.7456890801873075,True
PRJNA319574,SAMN06110376,2.752981404746557,True
PRJEB4336,SAMEA2147036,2.754337533072389,True
PRJEB11532,SAMEA3664615,2.7597021599371563,True
PRJEB11532,SAMEA3664701,2.7613692823937948,True
PRJEB11532,SAMEA3646694,2.762219364087381,True
PRJNA328899,SAMN05414975,2.765617628794995,True
PRJNA319574,SAMN06110468,2.765989736151093,True
PRJEB11532,SAMEA3646677,2.766215693254486,True
PRJNA278393,SAMN03418260,2.767646446937406,True
PRJEB6070,SAMEA2466894,2.7693986326699354,False
PRJEB11532,SAMEA3646737,2.769801078917371,True
PRJEB11532,SAMEA3664899,2.770768612396115,True
V1,RHB_RAM_0121,2.7721547152394934,False
PRJEB11532,SAMEA3664858,2.7736731852040495,True
PRJEB11532,SAMEA3665289,2.774879470446637,True
PRJNA328899,SAMN05414907,2.776368573704722,True
PRJNA48479,SAMN00063710,2.7778788274589084,True
PRJNA319574,SAMN06110045,2.7842295320096526,True
PRJEB11532,SAMEA3665231,2.785736445260295,True
PRJEB11532,SAMEA3664639,2.7863138937981335,True
PRJEB11532,SAMEA3646746,2.786440615087811,True
PRJNA319574,SAMN06110131,2.786822841832586,True
PRJEB11532,SAMEA3646718,2.79019467447787,True
PRJEB11532,SAMEA3664666,2.790531306124,True
PRJNA319574,SAMN06110309,2.7911560546217786,True
PRJNA319574,SAMN06110283,2.7916774031353895,True
PRJNA319574,SAMN06110059,2.7928122488835228,True
PRJEB11532,SAMEA3665217,2.795900244508718,True
PRJNA319574,SAMN06110431,2.797187514932745,True
PRJEB11532,SAMEA3664660,2.8001883343068554,True
PRJNA319574,SAMN06110243,2.8026945223178514,True
PRJEB11532,SAMEA3664497,2.8032085533319617,True
PRJNA319574,SAMN06110355,2.806443845590001,True
PRJEB11532,SAMEA3664671,2.807223233507827,True
PRJEB11532,SAMEA3664917,2.809529833848106,True
PRJNA319574,SAMN06110287,2.811335677723719,True
PRJEB11532,SAMEA3664672,2.812844744378657,True
PRJNA319574,SAMN06110346,2.813909169929866,True
PRJEB11532,SAMEA3664622,2.819828976770682,True
PRJEB11532,SAMEA3664610,2.82452485023689,True
PRJEB1220,SAMEA2042221,2.829460312157901,True
PRJEB11532,SAMEA3664973,2.834578627757987,True
PRJNA319574,SAMN06110034,2.8364839906745662,True
PRJEB11532,SAMEA3664730,2.83703045276804,True
PRJNA319574,SAMN06110116,2.840390657302756,True
PRJEB11532,SAMEA3665106,2.841436529004414,True
PRJEB11532,SAMEA3665266,2.8492814462337015,True
PRJEB11532,SAMEA3646672,2.8507875145065174,True
PRJNA319574,SAMN06110190,2.856294130474463,True
PRJNA319574,SAMN06110322,2.860345368466905,True
PRJEB11532,SAMEA3665168,2.861682405059707,True
PRJEB11532,SAMEA3664868,2.8618939721913326,True
PRJEB11532,SAMEA3664606,2.865285400088933,True
PRJEB11532,SAMEA3664966,2.865662805940824,True
PRJNA422434,SAMN00715250,2.8659479711408697,True
PRJEB11532,SAMEA3665146,2.867373570896889,True
N8,SAMEA4817949,2.8717582980328182,True
PRJEB11532,SAMEA3665073,2.8768460735021706,True
PRJEB11532,SAMEA3664583,2.8768681050647653,True
N1,SAMN07448983,2.878753805701263,True
PRJNA319574,SAMN06110002,2.878875325242347,True
PRJEB11532,SAMEA3665271,2.8796504956214215,True
PRJEB11532,SAMEA3664565,2.8802956223110074,True
PRJEB11532,SAMEA3665089,2.880808301229427,True
PRJNA319574,SAMN06110317,2.883554328825238,True
PRJDB3601,SAMD00036432,2.8843060042624695,True
PRJEB11532,SAMEA3664915,2.8846235467398293,True
PRJEB11532,SAMEA3664934,2.8870903782204613,True
PRJNA319574,SAMN06110270,2.8884170433011076,True
PRJEB1220,SAMEA2042223,2.8888291215145334,True
PRJEB11532,SAMEA3646710,2.8952175489045424,True
PRJNA319574,SAMN06110297,2.9000627237737713,True
PRJNA319574,SAMN06110167,2.9024996246147943,True
PRJNA319574,SAMN06110146,2.903172416516615,True
PRJEB11532,SAMEA3665064,2.907783740192517,True
PRJEB11532,SAMEA3664754,2.9083887085212,True
PRJNA319574,SAMN06110046,2.908532298017558,True
PRJNA328899,SAMN05414966,2.9116973630322502,True
PRJEB11532,SAMEA3664760,2.9139837290120436,True
PRJNA305507,SAMN04329765,2.9140496252685706,True
PRJNA48479,SAMN00040800,2.9171171332434214,True
PRJEB11532,SAMEA3664578,2.918048448188332,True
PRJEB6337,SAMEA2582000,2.9183125246331745,True
PRJEB11532,SAMEA3664983,2.91840222128297,True
PRJNA319574,SAMN06110351,2.919268202386507,True
PRJEB11532,SAMEA3665225,2.922510306064111,True
PRJNA319574,SAMN06110427,2.9230053022519624,True
PRJEB11532,SAMEA3665113,2.923007715286405,True
PRJNA319574,SAMN06110363,2.9235100818572852,True
PRJNA319574,SAMN06110080,2.9248866159196987,True
PRJEB11532,SAMEA3664958,2.9251775286143205,True
PRJEB11532,SAMEA3665190,2.925198697097804,True
PRJEB11532,SAMEA3664918,2.9321199939740556,True
PRJNA319574,SAMN06110371,2.933394760145342,True
PRJNA328899,SAMN05414936,2.9340449551708843,True
PRJNA319574,SAMN06110205,2.9364491231526952,True
PRJNA319574,SAMN06110286,2.937837854654672,True
PRJNA328899,SAMN05414967,2.9387999829522253,True
PRJEB11532,SAMEA3664744,2.9414152997825593,True
