Study Accession,Sample Accession or Sample ID,MDS1,MDS2,isHealthy
N1,SAMN07449000,0.4247794390537809,-0.4833393840098501,True
PRJEB1786,SAMEA1906551,0.07766228674727532,0.16384347323207374,False
PRJEB6337,SAMEA2581970,-0.0649924885352744,-0.24239505530092784,False
PRJEB11532,SAMEA3646765,0.028770449010294824,-0.20731762613674223,True
PRJEB6070,SAMEA2466965,-0.008381463769445973,0.22075191557558116,True
PRJEB12123,SAMEA3708642,-0.014148087861796442,-0.293198102322757,False
PRJEB12123,SAMEA3708512,-0.15366185286575001,-0.07694025231174338,False
PRJEB12449,SAMEA3879550,0.06708381865882823,-0.3073374627148397,True
PRJNA319574,SAMN06110156,-0.26385532065266604,-0.16807648474214906,True
PRJNA48479,SAMN00082064,0.22171769499646263,-0.09541661285276137,True
PRJEB11532,SAMEA3664766,-0.31832376269849977,0.2885360405311222,True
PRJEB6337,SAMEA2581969,-0.21131830280348873,-0.2948233878254752,True
PRJEB1786,SAMEA1906528,0.2928251600653897,-0.12189835586528011,False
PRJEB21528,SAMEA104142198,-0.21128752972207238,0.015605321738686798,False
PRJEB15371,SAMEA4431941,-0.38136705407136745,0.22578891392462455,True
C1,SRR3582153,-0.319829569993101,-0.06817534447864197,False
PRJNA177201,SAMN01760980,0.017389616793581527,0.318939225951602,True
PRJNA319574,SAMN06110268,-0.2408726633167782,-0.2907059742551985,True
PRJEB12449,SAMEA3879502,0.11586820343108313,-0.33092333682417235,False
PRJEB6456,SAMEA2580044,-0.16988805734292134,0.18671841657316274,True
PRJNA328899,SAMN05414917,-0.046461790129352754,-0.3282138087066766,True
PRJNA319574,SAMN06110375,0.20529962756711795,-0.0026890026515023206,True
N7,SAMN08814023,0.09057740500120928,-0.1784972017410614,False
PRJEB1786,SAMEA1906491,0.23780040840314032,-0.08383501998781406,True
PRJEB1220,SAMEA2042555,0.23371904768471113,-0.18843212927546388,True
PRJEB6456,SAMEA2580016,-0.02448689495266291,0.002072983681806143,True
PRJNA389280,SAMN07424394,0.04954474102151311,-0.46507196866963757,False
PRJEB1220,SAMEA2042569,0.22959435455071503,-0.1194467284809631,False
N8,SAMEA4817973,-0.034421288157623575,0.3007490088355966,True
PRJEB6070,SAMEA2467032,0.20892573820743215,0.5051113165939918,False
PRJNA48479,SAMN00142287,0.1890837959888338,-0.36150113266084594,True
PRJEB21528,SAMEA104142145,0.30956118486315193,-0.19059083502586618,True
PRJNA48479,SAMN00075991,0.3372291563013278,-0.10290134490814459,True
PRJEB6456,SAMEA2580076,0.01558975290895906,0.28782936853746494,True
PRJNA319574,SAMN06110186,0.18414594320908748,-0.09569767002765686,True
N7,SAMN08814020,0.17786566553249347,-0.40384228914202625,False
PRJEB1690,SAMEA2055266,0.2970374185413615,0.2531613329778178,True
PRJEB6337,SAMEA2582009,0.05406672833636261,-0.16506981762069955,True
PRJEB6997,SAMEA2737804,-0.16670792397644538,0.06779611165606755,False
N8,SAMEA4817901,0.2896904657924892,0.14769067207164055,False
PRJEB12123,SAMEA3708469,-0.05613348787437014,-0.08392135301832815,False
PRJNA373879,SAMN07534777,-0.1356184545776979,-0.12167538421378797,False
PRJEB1786,SAMEA1906452,0.2120137421594392,0.17126269163671046,False
PRJEB12123,SAMEA3708472,0.11467359459141659,-0.0894857479209571,False
PRJEB12449,SAMEA3879572,0.051132919571411826,-0.20982887674363457,False
PRJEB11532,SAMEA3664788,0.10557804968846078,0.027963393708315812,True
PRJEB1690,SAMEA2055293,-0.07946637147997186,-0.33763832961547263,True
N1,SAMN07449009,-0.035731135408066945,-0.739800183147485,True
H1,SAMEA103958153,0.29044743384494615,-0.21829397758315666,True
PRJEB11532,SAMEA3664707,-0.11006793831453976,-0.10188721480237505,True
PRJEB1220,SAMEA2042006,-0.13877659723930452,0.17647095802344914,True
PRJNA328899,SAMN05414982,0.06311990468274803,-0.35785020807501977,True
PRJNA319574,SAMN06110092,-0.034533972610899626,0.316200922703501,True
PRJEB1220,SAMEA2042452,0.08995026171421701,0.0896035599221676,False
PRJEB1786,SAMEA1906535,0.041011342817845554,0.04509932526331667,False
PRJEB1786,SAMEA1906563,0.12844460859450166,-0.018787980131628905,True
PRJDB3601,SAMD00036372,0.08662521650359542,0.4834109434971355,True
PRJEB12123,SAMEA3708548,0.05361441890095423,-0.13391370861604224,True
PRJDB3601,SAMD00036211,-0.2144217605342361,0.3824994166416611,True
N8,SAMEA4817902,0.0011051591210065304,-0.1541950791920279,True
PRJNA389280,SAMN07424261,-0.34676581403711354,-0.327170027031654,False
PRJNA319574,SAMN06110126,0.3414160960340756,-0.172476102554017,True
PRJNA48479,SAMN00041186,0.07545376223409209,-0.30581112276697286,True
PRJEB1220,SAMEA2042566,0.10801503461474513,-0.15633992584410172,False
PRJDB3601,SAMD00036441,-0.31467834902529274,-0.20969242225196874,True
PRJEB12123,SAMEA3708569,-0.3257416193406419,0.08618830730114743,True
PRJNA278393,SAMN03418269,0.6323752713445616,-0.2594588075556325,True
N8,SAMEA4817955,0.10396547151917297,0.17935574069140592,True
PRJNA389280,SAMN07424501,0.05208413106707492,-0.2722847268943872,False
PRJEB1786,SAMEA1906554,0.052109734730726824,0.06358967443304397,False
N1,SAMN07449016,0.20406082681072196,-0.4444395104765385,True
PRJEB11532,SAMEA3664653,0.37130316834880966,-0.14477205829903722,True
PRJNA319574,SAMN06110252,0.48013850448448747,0.05864463305599117,True
PRJNA278393,SAMN03418252,0.6534389845184032,0.22052840606723292,True
N8,SAMEA4817914,0.05908145558702613,0.14850250245987137,True
PRJEB1220,SAMEA2041931,0.17835595992038558,0.05206975959379971,True
PRJEB6997,SAMEA2737671,0.3229417050038177,0.025392924910978082,False
V1,RHB_RAM_0163,-0.166851597570297,-0.18777999647336893,False
PRJNA319574,SAMN06110417,0.24496857202536823,0.41257773281858656,True
PRJNA319574,SAMN06110231,0.2491766277649496,0.060872176228773035,True
PRJNA319574,SAMN06110213,0.19641721218554337,-0.09228851473086573,True
PRJEB6456,SAMEA2580284,-0.020594989062563233,-0.09732137053264768,True
PRJEB11532,SAMEA3665012,0.15058989748379195,-0.32428984471044037,True
N4,SRR5275401,0.1796620179024331,0.17546471822849333,False
PRJNA305507,SAMN04329762,0.18560620638102954,0.13915799977866544,True
PRJNA319574,SAMN06110140,0.22288823209669612,-0.09746143013125666,True
PRJNA319574,SAMN06110001,0.13824171126288654,-0.018203590920911165,True
PRJNA319574,SAMN06110384,0.2233564075515761,0.2630473583220637,True
PRJNA48479,SAMN00043355,0.02306807895245288,-0.3286271854802425,True
PRJEB11532,SAMEA3664830,0.012047304576214503,0.0283748095963472,True
PRJEB6456,SAMEA2580228,0.053480133456823994,0.09274665494453457,True
N4,SRR5275433,-0.2551337699247774,0.1732009383846017,False
PRJEB6337,SAMEA2581879,0.40285773458047924,0.12213961171566072,True
PRJNA268964,SAMN03283269,-0.09453518300613432,0.14645455059595378,False
PRJNA268964,SAMN03283256,0.13512986265317178,0.40630583758885735,True
PRJEB11532,SAMEA3665110,-0.016596180113072064,-0.2552467619982194,True
PRJEB12947,SAMEA3888898,-0.38676868834512756,-0.0029155915078616724,False
PRJEB8094,SAMEA3182068,0.024180715521457726,-0.376030404451017,True
PRJNA319574,SAMN06110282,0.3100553111071615,-0.15284872028657726,True
N1,SAMN07448987,0.4313939934969961,-0.3126191005146131,True
PRJNA328899,SAMN05414981,0.2477951172480699,-0.30859677686058606,True
PRJEB21528,SAMEA104142331,-0.15382084899867934,-0.12291119769015821,True
PRJEB13870,SAMEA3951612,0.33261550973597503,0.3030244611746104,True
N1,SAMN07449064,0.021430792268135337,-0.5043498044481306,True
PRJNA319574,SAMN06110415,0.1373861398412814,0.23751531604853116,True
PRJNA422434,SAMN00792038,-0.09921641544895463,-0.06344628712375566,False
PRJEB1220,SAMEA2042431,0.5851168312499477,-0.2941926114969005,False
N1,SAMN07448986,0.7785520843165801,-0.08077651110388948,True
PRJEB11532,SAMEA3664534,0.12437488396662265,-0.042423168291199874,True
PRJNA319574,SAMN06110455,0.2511028931698952,0.17235352205885762,True
PRJNA319574,SAMN06110111,0.13582575386289217,0.07003646922595869,True
PRJNA48479,SAMN00045483,0.05961190470025938,-0.3511321459136719,True
N1,SAMN07449011,0.7518403505038657,-0.03140917818166809,True
PRJEB4336,SAMEA2162573,0.0981713032293409,-0.22153971670482722,True
PRJEB1786,SAMEA1906429,0.2410630045868798,0.1402832507381309,False
PRJEB6070,SAMEA2466977,0.15465571550889268,-0.03389937456139992,False
PRJNA422434,SAMN00791959,-0.1502613241933283,-0.12344735925658519,True
PRJNA319574,SAMN06110051,0.32106223572914755,-0.09676201962271436,True
PRJNA422434,SAMN00715230,-0.13504696552633114,-0.4607970211427052,False
PRJNA319574,SAMN06110054,-0.13195323173510262,-0.2279079437443124,True
PRJEB11532,SAMEA3665260,0.039639857090970045,-0.13084519509298154,True
PRJEB6997,SAMEA2737723,-0.010604638437278838,0.14810345729507035,True
PRJEB8094,SAMEA3182054,-0.05223296010420323,-0.26168361482056596,True
PRJEB6337,SAMEA2581915,-0.10268090821873482,-0.23737171949227895,True
PRJNA48479,SAMN00039134,0.132470346138576,-0.5456387878633246,True
PRJEB11532,SAMEA3665141,0.13460248704057012,0.3081336826839678,True
H1,SAMEA103958159,0.34151805999328544,-0.19057626435049901,True
N1,SAMN07449053,-0.43628121296995326,-0.3659796134892428,True
PRJEB11532,SAMEA3664640,0.25781046901140764,-0.04155157756860175,True
PRJEB11532,SAMEA3664501,0.0021019290478613696,0.010895412214729673,True
PRJEB1220,SAMEA2042655,0.1890010640275577,-0.0009500327521052696,False
PRJEB11532,SAMEA3664807,0.05242114900219932,0.005838567630309515,True
PRJNA319574,SAMN06110109,0.30135297612321515,0.05221376395808462,True
PRJEB11532,SAMEA3646760,0.17129336458343608,-0.28179928342601274,True
PRJNA319574,SAMN06110308,0.13959441964306057,0.12670000498577424,True
N8,SAMEA4817895,0.1588685129315056,-0.1585672334770513,True
PRJEB11532,SAMEA3646726,-0.28268845119082625,-0.37753865568434314,True
PRJNA48479,SAMN00067053,0.14386608571050322,-0.2698126978530494,True
PRJEB11532,SAMEA3664673,0.01991140736792918,0.13823572132712222,True
PRJEB11532,SAMEA3665142,-0.24769491961195855,-0.23380268362389245,True
N1,SAMN07448972,0.5782182495899357,-0.22739871053628838,True
PRJEB7774,SAMEA3136675,0.13987556555318426,0.11802723573642868,True
PRJEB15371,SAMEA4431966,-0.11464374106735639,0.09569649748273913,True
PRJNA389280,SAMN07424479,-0.08164080644922897,-0.46030813193372516,False
PRJNA328899,SAMN05414980,0.16125222757938473,-0.21044531173752298,True
PRJEB6070,SAMEA2467054,0.22009287254184937,-0.23142283901422792,False
PRJNA319574,SAMN06110253,0.191607308567952,-0.07113942004394552,True
PRJEB12123,SAMEA3708628,-0.15900275108171216,0.00806339990329169,True
PRJNA373879,SAMN07534319,-0.15321661287240687,-0.057806738593769516,False
PRJEB1786,SAMEA1906549,0.31228285374420733,-0.0006615733071788048,False
PRJNA373879,SAMN07534496,-0.13313591855807677,-0.20162115156594784,False
PRJEB7774,SAMEA3136749,0.03034242683683662,-0.028557241703443603,False
PRJEB8094,SAMEA3182053,0.05388772085327743,-0.39134398462201964,True
PRJNA319574,SAMN06110067,0.27271958217183606,-0.10090260930458497,True
N8,SAMEA4817961,0.05503890250719212,-0.01723367213425154,True
PRJNA319574,SAMN06110255,0.36598033719369133,0.16425363858971154,True
PRJEB11532,SAMEA3664990,0.057025796075390225,-0.2903282256662919,True
PRJNA389280,SAMN07424418,0.4365385690483862,-0.21697712209163506,True
PRJNA278393,SAMN03418272,0.584117189017947,-0.07029690101392852,True
PRJNA373879,SAMN07534656,-0.15506047275222182,-0.13432537240899245,True
PRJNA48479,SAMN00074361,0.12281564312615548,-0.5395232125103114,True
PRJEB11532,SAMEA3665153,-0.4118831703042858,-0.21907415711895067,True
PRJEB6337,SAMEA2581941,0.022232450329781578,-0.3032745852934646,True
PRJDB3601,SAMD00036217,0.32769737862770526,-0.06674471429468404,False
N4,SRR5275465,0.2646331293844113,0.13428682075295081,False
PRJEB11532,SAMEA3664916,-0.03353327393439854,-0.11718359654451473,True
PRJEB6337,SAMEA2581901,-0.06712510392198867,-0.26925568580753084,True
C1,SRR3582159,0.3012355228244285,0.10339891923468145,False
PRJEB1220,SAMEA2042656,0.29992090341104594,-0.07096994736374898,False
PRJEB6337,SAMEA2581906,-0.07111386211094199,-0.2141367441757144,True
PRJNA305507,SAMN04329816,-0.0026500196556736655,-0.35811720777400263,True
PRJEB11532,SAMEA3664866,0.17285424274250513,-0.02475105528626939,True
PRJEB1220,SAMEA2042558,0.2440926151911751,0.20801271362486495,False
PRJNA319574,SAMN06110407,0.18417148807683317,0.11279180878589548,True
PRJEB19090,SAMEA53404918,0.299156469842322,-0.5980364804051767,True
N5,SRR5279266,0.07312128634216429,-0.27811724955160705,False
PRJEB6456,SAMEA2580152,0.09573909142373038,0.22324119915157023,True
PRJNA422434,SAMN00792093,-0.22121282053073157,0.018311236911030863,False
N1,SAMN07449072,0.28501873733462707,-0.42750772261414033,True
PRJEB11532,SAMEA3664927,0.4499022071730801,-0.13472923944056367,True
PRJEB8094,SAMEA3182047,0.11759586770774498,-0.4703491425654473,True
PRJNA48479,SAMN00078079,0.4080091924827839,-0.017251221338126344,True
PRJNA319574,SAMN06110245,-0.10160395851341665,0.23972018172752568,True
PRJNA328899,SAMN05414949,-0.08270056573592387,-0.14010114300093843,True
PRJEB6456,SAMEA2580132,-0.028657583124102878,0.18939923114902088,True
PRJEB11532,SAMEA3665269,0.12363710574666882,-0.19921914475472982,True
PRJEB8094,SAMEA3182049,-0.10230865874116307,-0.488824687569334,True
PRJEB12449,SAMEA3879549,0.15210033324934796,-0.19960345500704704,True
PRJEB6456,SAMEA2580256,-0.040390260536221655,0.08075379061058006,True
PRJNA48479,SAMN00076282,0.24757555547405596,-0.251165231714529,True
PRJNA422434,SAMN00715257,0.10102565065847317,0.17186268004681501,True
PRJNA422434,SAMN00791941,0.0331027397687069,-0.24554861057262503,False
PRJEB1786,SAMEA1906503,0.08105822584212545,0.245734972518987,False
PRJNA319574,SAMN06110258,0.1874016609642249,-0.12950318120278292,True
PRJEB11532,SAMEA3665068,0.13193425075060272,-0.17103135779864556,True
PRJNA319574,SAMN06110284,0.15167662935097234,0.16539573687573308,True
PRJNA48479,SAMN00037108,-0.06733592227747089,-0.41513925691527936,True
L1,SAMEA2582113,0.05160755040499379,-0.33643893924412943,False
PRJEB21528,SAMEA104142213,-0.0779988908509407,0.04736898520363597,True
PRJEB1220,SAMEA2042002,0.008796120266567686,-0.00037496049188913877,True
PRJEB1220,SAMEA2042556,0.29265457079422896,-0.24275046191506855,True
N5,SRR5279262,0.021885537122597904,-0.22014110297969086,False
PRJNA278393,SAMN03418270,0.5924762484190154,-0.17996487464614794,True
PRJEB1220,SAMEA2042645,0.31830351183931493,0.04171915323046029,False
PRJEB11532,SAMEA3665119,0.17870312672337424,-0.21631363318868987,True
PRJNA328899,SAMN05414943,0.4333988318544636,0.22634854714825586,True
PRJNA328899,SAMN05414933,0.24117963242509957,-0.3383568052605144,True
PRJNA319574,SAMN06110389,-0.12566456985760363,-0.22820391373692034,True
PRJEB11532,SAMEA3665215,0.21562267304549038,-0.20826097266443486,True
PRJNA278393,SAMN03418261,0.5052018574011067,0.1129240115203864,True
PRJEB4336,SAMEA2159974,0.13005289844939036,0.0028164249361982475,False
PRJEB11532,SAMEA3665133,0.011411880450671416,-0.36227804268573555,True
PRJEB11532,SAMEA3664806,0.026294677217927588,-0.17702530469020825,True
N8,SAMEA4817913,0.11750349228980349,-0.009000798004539425,True
PRJEB11532,SAMEA3665070,0.29428584651492157,0.0242221294136862,True
PRJNA319574,SAMN06110147,0.25273484472195673,-0.10587908091688805,True
PRJEB1786,SAMEA1906458,0.11799474618549845,-0.018141646342156977,False
PRJEB1220,SAMEA2042396,0.29988168778283064,0.14274726951490174,True
PRJNA48479,SAMN00041005,-0.08479909827969678,-0.4192312994441004,True
PRJNA290729,SAMN03922455,0.049370354992628075,-0.2740084659446122,False
PRJEB6070,SAMEA2467019,0.25027092822525476,0.0916746892652659,True
PRJEB15371,SAMEA4431947,0.0250465282647527,0.2625638633875129,True
PRJEB19090,SAMEA53410918,-0.12677966792388434,-0.5044655626510651,True
N1,SAMN07449075,0.24340051627000917,0.5635597395376459,True
PRJEB11532,SAMEA3664903,0.0374962027866903,-0.017573125507297095,True
N1,SAMN07448988,0.051009607486744386,-0.5029048032298727,True
PRJEB21528,SAMEA104142124,-0.12920160559607125,0.1531511769298337,True
N1,SAMN07448993,0.13791349505901543,-0.5784614371509254,True
PRJEB7774,SAMEA3136654,0.03187123013936974,0.18030457228263358,False
PRJEB6337,SAMEA2581972,-0.022673441913679353,-0.08672346612484587,False
PRJNA328899,SAMN05414954,-0.28823269521563577,-0.28596202318105257,True
PRJEB6456,SAMEA2580176,0.07076089465733765,0.20583813795153458,True
PRJEB6337,SAMEA2582005,-0.029131296431560833,-0.32881809325384515,True
PRJEB12123,SAMEA3708556,-0.25142293654044834,0.1506013169834176,True
PRJEB11532,SAMEA3665041,-0.08262418192896537,-0.2343644050411901,True
PRJNA48479,SAMN00143723,0.0258025079826848,-0.05048833035025268,True
PRJNA422434,SAMN00792016,0.25437885242392805,-0.2569552305413063,True
PRJNA328899,SAMN05414922,0.4381216285781706,-0.10234411873260037,True
N5,SRR5279283,-0.10791586591209351,-0.14359082169181786,False
PRJEB8094,SAMEA3182067,0.38616248739678843,0.008804206650675047,True
PRJEB6456,SAMEA2579958,0.04666657469080392,0.028128861007902475,True
PRJEB1786,SAMEA1906474,0.09185291211847259,-0.08482720040405958,True
PRJNA319574,SAMN06110210,0.24211603538031165,0.31866566103617966,True
PRJEB11532,SAMEA3664703,0.14846702518239493,-0.050872106812630456,True
N1,SAMN07449076,-0.215215182103037,-0.3278336393222785,True
PRJEB12449,SAMEA3879501,-0.5415273693222935,-0.1880919609478777,False
PRJEB1690,SAMEA2055281,0.16491436541921792,0.03843957794442859,True
PRJEB11532,SAMEA3665200,-0.21336050451314584,-0.30999092319662347,True
PRJNA319574,SAMN06110421,0.12897547172961982,-0.10233355979418779,True
N1,SAMN07448968,0.7484956016907802,-0.12129465895042,True
PRJEB11532,SAMEA3664575,0.06147687713067809,-0.11203052079434082,True
PRJEB1786,SAMEA1906558,0.23437387170661148,0.04451652964392114,False
PRJEB1220,SAMEA2042646,0.15921525097006178,0.12220053237513956,False
PRJNA328899,SAMN05414940,0.5215164380078832,-0.27439012585901257,True
N4,SRR5275467,0.044992821613749116,0.2991890990564931,False
PRJEB15371,SAMEA4431984,-0.06978336189322587,-0.015849857232843,False
PRJNA389280,SAMN07424409,-0.004362357040212378,-0.5231039038846714,True
PRJNA319574,SAMN06110299,0.11665876310397501,0.03483256464230264,True
PRJEB6337,SAMEA2581998,-0.07404733495461974,-0.2487513462020295,True
PRJNA305507,SAMN04329771,0.14033646184472928,-0.026425449154744818,True
PRJEB11532,SAMEA3664551,-0.05288743975071807,0.062364998628171006,True
PRJEB11532,SAMEA3664950,-0.26330916676932004,0.12690432934386117,True
PRJNA389280,SAMN07424472,-0.4194542051077783,-0.14655485136638732,False
V1,RHB_RAM_0127,0.21163622551191374,-0.021796969888041168,False
N5,SRR5279267,0.27914649937511604,0.35636929122653377,False
PRJNA48479,SAMN00087253,0.05244932182046127,-0.34276253224876435,True
PRJNA268964,SAMN03283239,0.5343227631136395,0.11212239878553398,True
PRJNA48479,SAMN00040202,-0.1153407288660546,-0.38030992782167194,True
PRJNA319574,SAMN06110330,0.21301107126249774,-0.07978823040612901,True
PRJNA328899,SAMN05414951,-0.11724843511623571,-0.05153959167285983,True
PRJNA319574,SAMN06110329,0.15319578262230718,-0.019293133959757108,True
PRJNA319574,SAMN06110136,0.22556994897026506,-0.13867939370861257,True
PRJNA268964,SAMN03283273,0.5569504573857736,0.05011481107154819,False
PRJNA48479,SAMN00035831,0.37272556233949006,-0.18679666337276082,True
PRJNA48479,SAMN00146029,0.09411412043720152,-0.06875645143363553,True
PRJNA319574,SAMN06110033,0.07580064755732077,0.3618782981616678,True
